dp_id	english	marathi	devhali_bhili	src_datapoint_id
5c77004230b6416d941c2bdc742be8b1	biological nitrogen fixation	जैविक नायट्रोजन स्थिरीकरण	जैविक नत्र स्थिरीकरण	dc3e0618f6774a26b50f0863cb45594e
e3ba9ea18b3246c98dc9b61f3fca54eb	black spot disease	काळा डाग रोग	कालो डाग रोग	44796d5f388e4ff79a3c1525cbe01516
6a4963c0e71f451a83176d0af9d9c15e	bioherbicide development	जैवऔषधीनाशक विकास	जैव तणनाशक विकास	1863243f74c44edca108d11ba94ff9f1
5f3f8267c2b54e638cd08806d8213002	biomass partitioning	जैवभार विभाजन	बायोमास विभाजन	c1d612cc70e14b75abc83ab3afe3a43c
5c0dc2ae054548738aba9880ae20fa8f	biomass production	बायोमास उत्पादन	जैवभार उत्पादन	e918d0b7b8c24c51967960933769ae21
445965120a2e44909246321031d03a36	biodiversity	जैवविविधता	जैवविविधता	6c9da07b169347f49276f6b1e4c496d8
ebc6e46b3cce423493f9b3d55a58c4ac	bioherbicide	जैविक तणनाशक	जैविक तणनाशक	01f563dca3124bb6bdd2157b1c4f2bac
4144f3588ae64984b83e4d844dd5fc01	biodrainage	जैव निचरा	जैव निचरा	1ffd4c4b428444dcbe3b5beb29e24552
6c3bcd1df45640c49d987a1f044b5d38	biosecurity measures	जैव सुरक्षा उपाय	जैव सुरक्षा उपाय	da3a3872c09f482d84943c95e448e2ef
052f32c76cad4b068d7c6dfb400b2831	black stone flower	दगडफूल	कालो दगडो फुल	eeeaf8e73fb24c909339c50673b98836
21677e6cd82442b4aa766147a0211aac	biodiversity in farming	शेतीतील जैवविविधता	खेतीमेने जैवविविधता	a66ca0a6436740dc9b673bad276c7772
82265b22f77344bfbcf9f25cd0203ab3	biotech crops	बायोटेक पिके	जैव तंत्रज्ञान पिक	ba3b3d9831e649849094904fc7568090
a226934104d1498486a48b5868b44503	biological nitrogen fixation	जैविक नत्र स्थिरीकरण	जैविक नत्र स्थिरीकरण	85ac65e9550a4cf4b93d9a02fa9c8968
9b9825f97e8f417ead7210f7908f52af	biogas generation	बायोगॅस निर्मिती	बायोगॅस निर्मिती	7abead9f7eba40878a65b2c2921d3ccd
624869ea71804c308cd6527156f10b5c	biological yield	जैविक उत्पादन	जैविक उत्पन्न	3185840821fb4cc38c47fced5fa5ad89
e29ab0741d3245a29e2a641dd8d7734e	biodiversity loss	जैववैविध्यता ऱ्हास	जैवविविधता नुकसान	bd55a5b4c208482cb5a512048350ec4a
8d3b31e3af4144428a42bfc11e08c8ab	biodiversity conservation	जैवविविधता संवर्धन	जैवविविधता संवर्धन	7bb4f268b55c4192a2ef0229d6ccee73
d0a9b82d25364156909532c0b266d3ca	biodiesel	बायोडीजल	बायोडीजल	a39f060cb5224a6cb2f7c8a64c8ee457
28b1b16f453f4b238bb39e1441f3278a	bitter gourd fruit fly	कारले फळ माशी	कारल्या फळमाशी	4d311d3705984d4d9eadc78783260f7b
57ba414af4b64b71a30cac1ae4689e02	biofortification	जैव संवर्धन	जैव समृद्धीकरण	9399537fcf614c4884be06c02f52bf73
740193e1d33d4ac0bc3e584eaece28ee	black root rot	काळी मुळकूज	काली मुळकूज	ef7c29ffcfe44ccfa237416e9483f315
aa32c0105761466ea074ed336664614a	biotic stress	जैविक ताण	जैविक ताण	cdb3aa158a454c4592209acce19ba554
5f7cc8c44c3d433ab75479fad1cfed7f	biological oxygen demand	जैव ऑक्सिजन मागणी	जैविक ऑक्सिजन मागणी	d199836f49744b419979c0d81990cc48
111ce85ce0c44f3e98789417ba535870	biodiversity act	जैवविविधता कायदा	जैवविविधता कायदा	94a6ecc6b2114f808d2755a85cdeaaad
c929a1626a3140d8863a2347775af2c2	biofertilizer compatibility	जैवखत सुसंगतता	जैविक खत अनुकूलता	cc86f4eeab8c4dadbbfb5853a323d418
1863bd8820fa4d1587c3c8e09f77f7b8	crop calendar	पीक दिनदर्शिका	पीक दिनदर्शिका	57ad306e51db4db9a510414c33be11d1
8923a21bd126421da8075e1a41ec2989	crop modeling	पीक मॉडेलिंग	पिक मॉडेलिंग	dea0379b98874071a172b10e08a96226
5b22cbb72c484c388aabcf0e4f47a6d3	microclimatic factors	सूक्ष्म हवामान घटक	सुक्ष्म हवामान घटक	804638e5ab024fb5ba1ebace5c98a4bf
fa542cbda58b4c1f87a5a4dd5d8baf76	crop disease resistance	पीक रोग प्रतिकारक्षमात	पिकांहां रोग प्रतिकार	549203ae82104f70b8e4cfd9a843e041
7ed23f8c2d8940969edae6d61e612b1a	crop mechanization impact	पीक यंत्रिकीकरणाचा प्रभाव	पिकांहा यांत्रिकीकरणाचा परिणाम	9de8fc3c446e464d9a3199a1d92555e0
c877d0cce41746f68af39ba12eb5e3a9	crop disease surveillance	पीक रोग सर्वेक्षण	पिकांहां रोग सर्वेक्षण	8853b67eaaa14ccfb855b31fa18770ca
0c91759a1c2f455492a5fec4e6c1127e	export-oriented farming	निर्यात-आधारित शेती	निर्यातोन्मुख खेती	95764919c760481f827f6d3ecf9a331c
c82199ac8979415baeeb7ff377b8aaf9	intercrop nutrient sharing	आंतरपीक पोषक तत्वांची विभागणी	आंतरपीक अन्नद्रव्य सामायिकरण	dd5939303030440398887bcef5fa1be1
b71bd7df30884568ba949ba7bb71d091	microbial activity	सूक्ष्मजैविक क्रिया	सूक्ष्मजीव क्रिया	1469f4d76609497f94cc7725b4b8af99
dadda637889744368f0ac49c2ded9cb7	microbial culture	सूक्ष्मजीव संस्कृती	सूक्ष्मजीव संवर्धन	b0f83e9b99d14867a70e2d9183e13fd7
d709d59435814a518886ecb63b2f029e	crop calendar app	पीक दिनदर्शिका ॲप	पीक दिनदर्शिका	690c254d2b4d4170b9f0baaeb6ed95f3
124d31367ad6408bb2b16f0aaab30f92	crispr technique	क्रिस्पर तंत्र	क्रिसपर तंत्र	d3433456443a4100bb539a2f5b47b1f3
ff8304ef275441ffb4503e72eb615bc3	drone sprayers	ड्रोन फवारणी यंत्र	ड्रोन फवारणी यंत्र	ee461a1f360f4c8cbfe30b8edd33b497
fee33c4215d64d2c89d2ac6e16a7913d	livestock management systems	पशुधन व्यवस्थापन प्रणाली	पशुधन व्यवस्थापन प्रणाली	9be39f9aeee142e085a1b42b9cd4a76c
bdd06959e96a4c35a86b5e347028c604	livestock welfare	पशुधन कल्याण	जनावरांहा कल्याण	ef0b5f1a63d246aea6901098095b2f6a
632f1332c1874a80807faba5d6663bef	green cover crops	हिरवे आवरण पीक	निलो आच्छादन पिक	230c7383243f46fc925ddc1ffb5e7dbd
5a97308ad020421a9457cd2764647923	e-nam (national agri market)	ई-नाम (राष्ट्रीय कृषी बाजार)	ई-नाम	9b16193d7ac14757b670bb3a644fe2f9
0f997cbe9bee439199c8490a707a68a6	radish white rust	मुळयावरील पांढरा तांबेरा	मुलांहां उजली तांबेरा	0f4f75444aa548d5a129cf7600183364
b40ee2d77a0c4006912954bb835abb22	drought-resistant crops	दुष्काळ प्रतिकारक पीक	दुष्काळ सहन केनारी पिके	bd396a77912e42819bd280ab0cb766b6
6fdd1eed063b4bf9b241978cde1ffda0	e-agriculture platform	ई-कृषी प्लॅटफॉर्म	ई-कृषी मंच	78c9696686df45898936a56da988673d
ec96cf89f67345e7819be9d62fb17bb9	dripline flushing	ठिबक रेषेची स्वच्छता	ठिबक सिंचन	e230904bfb5547f5aa21e537ae530ce5
219185f35fd94472932147c375db8f94	glasshouse	काचगृह	काचघर	3ef0d2f32ab741e7a26189c2bb9bb7e9
6c857274a1d44949b283b22a1b17e2d6	seed certification agency	बियाणे प्रमाणन संस्था	बियारा प्रमाणीकरण संस्था	ed275bda499747f3a548ae89539c0196
6e007a797bdc41c9a3f4e536c0945db2	high-efficiency farming	उच्च कार्यक्षम शेती	वाद उत्पादन खेती	3aef2d42b89f40829518e40b3ae42fdc
443ccdd63f9c45ca88a7c7f735b4a44d	drone mapping	ड्रोनद्वारे नकाशांकन	ड्रोन नकाशा	e76b7e1577f441bc8197264de6cb8974
fdcbea0b5d16429baf00e2b41c9d47be	livestock welfare management	पशुपालन कल्याण व्यवस्थापन	जनावरांहा पालन	821a133d9adf4667a33ead58074842b6
dc540cedbdae400f954bf16ab74f29eb	seed germinator	बीज अंकुरण यंत्र	बियारो उगवणू यंत्र	440bb25f90b24a4b9c76124bddbe888a
282eb44e39c94fbb84cec53255a02da9	drought stress	दुष्काळ ताण	दुष्काळ ताण	e2d7704ce62e4b3991e90d4d28a454f1
f39fb9d56b384da189f989fa4bb95d99	natural fertilizers	नैसर्गिक खते	नैसर्गिक खते	dc182a6387b0436291648bc50307db79
0514e37978204e8e806077a045396081	e-nam	ई-नाम (ई-बाजार)	ई-नाम	15191d05ea174881bb576c6afb650f54
d26f69e13dfa423b92f8c3524686b5fa	drone sprayer calibration	ड्रोन फवारणी कॅलीब्रेशन	ड्रोन फवारणी यंत्रांहा मापांहां	1b9e33bd999a4479a43f71bac32f14c9
3138fef0d4d44cda9d8b0479b5a22e1e	mechanical control	यांत्रिक नियंत्रण	यांत्रिक नियंत्रण	fdf9ec9ba8c0480cbf503243846902d3
b0c33ac0b0cb4040a2390b9d7049e893	hormonal spray	संप्रेरक फवारणी	हार्मोन फवारणी	e599b6c288664191a65f29c85f764aea
78fbb0a867bc4ed2a6c5741771422576	seed dispersal methods	बियाणे प्रसार पद्धती	बियारा प्रसार पद्धती	4a20b36c9f0f4009904ec8f274a5367f
e0b2e4b57b0f437482df1bbec34bec0a	dryland watershed	कोरडवाहू जलसंधारण	कोरडवाहू पाणलोट	dff2b08d4a65406199c954c8f5f4f2fb
fca7bd452cb444c1b1406aef6e9026ac	quiescence	सुप्तावस्था	शांत	3e9c49036fcd40e7af6096e3ecc02915
53cf86ce4ceb490d8ef226221bf0eb94	drought resistance	दुष्काळ प्रतिरोधक	दुष्काळ प्रतिकार	5864579612f1453d8853558fa3f37a8c
7de4529d2ee948a7900f3fb42461dc0c	drought escape mechanism	दुष्काळ प्रतिबंध यंत्रणा	दुष्काळाम बचाव केनू उपाय	83438873e6a44042972bb0d9104232a2
7752364d94f940a18fba3df0716cda2a	drip fertigation	ठिबक खत व्यवस्थापन	ठिबक सिंचन	1cb00c70296a4dd998e69e20ed310575
78b17c0d334c4b3d82e719ef240fed21	drought monitoring	दुष्काळ निरीक्षण	दुष्काळ निरीक्षण	d32875a8bc5344a4a6dc969e6cbe87c2
5228038818f4429ca1e6b6a2e55065f8	drone-based crop monitoring	ड्रोनद्वारे पीक निरीक्षण	ड्रोन आधारीत पिक निरीक्षण	2416136cb6514dcdb6571c4b23914244
a70216becc91438690fc0762f49e1343	seed dormancy	बियाण्यांची सुप्त अवस्था	बियारा सुप्तावस्था	f4e5974d51844c33af86a66fc0a75895
9c96820ec6d54f0b84a3ffc24eb9a367	homogenization	एकजिनसीकरण	एकजीव	e01cb6b1d091457daf7722a1faa5dec9
75dd050d9cbe415f9adc2a4e8c62dede	drought mitigation	दुष्काळ निवारण	दुष्काळ निवारण	6293654533e04ffc9461fbfa3a280b6d
85f5fe9c71234a31a2114bb3d3a0b574	drought escape	अवर्षण बचाव	दुष्काळा मेने सुटका	867f0af7e51c405484c3eebd53dc52f8
fecc339b8c894f4383098aaf93080141	honeybee pollination	मधमाशी परागीकरण	मदामाखी परागीकरण	3d6729256da14115a3622a3e4522f9d2
bc7bd2a6a5614a90ad097fd213e7ec74	drip irrigation efficiency	ठिबक सिंचन कार्यक्षमता	ठिबक सिंचन कार्यक्षमता	be1770978a1c450ab86c766144432c88
67a741e8ac5742d8b37449365472e5bf	natural fertilizer sources	नैसर्गिक खत स्रोत	नैसर्गिक खत स्त्रोत	1e92607f67b94da4a47974a667e7c299
52f4b00fedf54af1b8bba0bd86f45b60	drought index	दुष्काळ निर्देशांक	दुष्काळ निर्देशांक	316d9b9097aa452ab6b13ba4e6f04592
ceb8fb2a5498424fb0311085ed09c65c	drones for agriculture	शेतीसाठी ड्रोन	खेतीखातोर ड्रोन	f932f4be7f194bb896673c5adfa00ff8
864baed0dc0c49ec96cf487b374d7b1f	drought management	दुष्काळ व्यवस्थापन	दुष्काळ व्यवस्थापन	9dcf97084c2a46fc9e922a4009ba3905
c0de1dc4245e4767a31be661bb001275	livestock health monitoring	पशुधन आरोग्य निरीक्षण	जनावराहा आरोग्य निरीक्षण	53f5bc5583b14a828038f8ef2a09990a
65063d177f134edf95d840ad14f4e7ac	drift control	वाहून नेण्यावर नियंत्रण	प्रवाह नियंत्रण	dedadcabd5ed4bd089199a2719ce040f
